ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
8568,17,6,2023,44,L,506,11,10,50000
9337,10,11,2024,47,P,609,7,8,20000
564,13,11,2023,32,P,377,4,5,50000
2994,27,11,2024,26,L,485,4,11,50000
2230,21,12,2022,61,L,589,15,8,50000
3895,11,4,2023,48,P,76,4,3,50000
1502,13,1,2024,79,P,21,3,13,40000
212,25,1,2024,78,L,597,4,6,40000
3715,4,10,2024,48,L,44,2,3,50000
9176,25,11,2024,33,L,357,4,4,10000
1994,20,3,2023,69,L,376,1,6,30000
4708,4,4,2024,43,P,648,8,11,50000
823,5,1,2022,30,L,366,8,2,50000
5088,21,12,2024,63,L,898,15,10,10000
1901,8,5,2022,23,P,666,20,12,20000
1055,29,3,2023,52,L,759,8,10,10000
3472,7,7,2024,75,L,663,18,14,30000
4330,27,1,2022,36,P,732,6,10,30000
6452,5,12,2022,80,L,372,19,1,20000
2228,30,9,2023,63,L,554,10,8,30000
2855,24,8,2022,42,P,262,15,4,10000
3449,12,4,2023,77,L,394,15,4,10000
5583,24,6,2022,39,L,121,10,5,40000
2331,7,12,2022,36,L,492,14,7,20000
4641,17,7,2023,34,L,662,20,12,20000
9897,17,5,2022,49,P,623,15,4,40000
5028,24,7,2024,78,P,161,2,10,40000
7019,30,5,2022,58,L,663,15,3,40000
9718,5,12,2024,70,P,236,12,2,30000
4206,13,1,2024,27,P,333,11,12,40000
6745,19,9,2023,54,P,250,7,6,10000
4335,18,4,2023,29,P,177,6,4,10000
4101,27,3,2024,54,L,461,20,13,20000
3664,8,12,2022,51,P,730,5,4,40000
8004,2,11,2024,40,L,455,12,6,40000
5175,23,10,2022,33,P,814,16,9,30000
9971,1,9,2024,29,P,934,7,5,50000
399,5,8,2024,66,L,436,5,8,40000
643,4,3,2023,66,P,536,15,9,20000
5430,4,9,2024,21,L,603,10,4,40000
4697,20,2,2023,30,L,380,15,8,40000
2029,18,10,2024,52,L,700,15,5,50000
7852,27,10,2023,28,P,534,3,5,30000
9656,28,11,2023,24,P,833,12,4,20000
4170,10,1,2023,45,P,636,15,1,10000
5071,28,8,2022,72,P,165,3,2,30000
3756,20,5,2024,74,L,832,5,9,20000
6800,5,3,2022,21,L,247,15,6,10000
6714,3,12,2022,80,L,369,9,4,20000
634,13,9,2022,43,P,21,11,4,30000
661,12,2,2022,71,L,931,15,11,50000
2896,12,8,2022,80,L,953,19,8,40000
5163,16,3,2023,41,L,679,6,1,10000
1416,14,6,2024,30,L,974,7,11,40000
7574,27,2,2022,51,L,51,6,6,10000
3843,6,9,2023,62,P,650,1,12,30000
6902,25,8,2024,46,P,338,4,3,40000
1921,26,4,2022,79,P,498,8,10,50000
7585,5,12,2022,64,P,618,3,3,10000
1814,16,2,2023,76,P,846,7,6,40000
550,3,9,2023,78,L,831,20,13,50000
5215,20,5,2023,27,P,365,12,10,10000
8686,13,12,2022,42,P,986,5,12,20000
2054,15,11,2024,43,P,155,7,4,10000
3271,21,3,2022,66,L,501,7,14,30000
8852,21,3,2024,43,L,705,18,8,40000
3561,19,11,2022,32,L,754,10,3,40000
9828,29,8,2022,52,P,616,19,9,40000
1956,17,9,2024,50,L,442,9,6,20000
4945,25,1,2023,78,L,801,3,9,20000
7572,24,3,2023,34,L,972,8,5,10000
4856,11,7,2023,55,L,140,1,7,30000
3960,5,12,2022,50,L,68,13,4,20000
3865,10,4,2022,49,P,547,16,8,50000
8233,10,12,2023,73,P,433,14,9,50000
1494,4,2,2024,54,L,949,9,5,40000
516,21,1,2024,78,L,54,16,3,50000
2551,19,7,2024,24,P,677,10,5,40000
7419,18,3,2023,27,P,75,1,9,30000
2637,14,12,2024,27,P,763,17,3,20000
2472,29,4,2022,68,P,931,4,8,10000
3514,7,3,2023,34,P,639,14,10,50000
1974,20,7,2024,73,L,197,2,4,20000
6982,12,8,2023,45,L,302,5,2,30000
5834,7,5,2023,62,P,79,9,1,10000
2210,24,4,2024,30,L,392,16,10,30000
8640,29,3,2022,26,P,958,20,4,20000
457,7,12,2023,36,L,82,17,3,20000
114,17,3,2023,28,P,808,7,14,10000
7796,30,8,2022,54,P,844,9,13,30000
6809,17,1,2022,28,L,409,16,4,20000
6848,19,12,2023,51,P,801,20,8,50000
3597,14,7,2023,63,P,286,5,8,10000
465,5,3,2022,27,P,891,2,14,20000
1483,3,1,2024,64,P,493,17,13,10000
5627,19,1,2022,38,P,93,17,12,50000
3730,11,9,2024,80,L,132,10,8,10000
9664,9,10,2022,32,L,76,14,8,30000
9854,25,3,2023,60,P,633,20,11,40000
1186,22,2,2022,52,L,949,2,1,40000
6320,26,10,2023,52,L,804,13,4,20000
5262,26,11,2022,73,L,62,16,1,30000
220,10,3,2024,32,L,354,2,13,40000
9519,9,11,2023,26,L,688,2,7,40000
6225,3,11,2023,29,L,101,7,13,30000
7136,2,6,2024,65,P,560,19,1,30000
9824,4,1,2023,45,P,994,7,6,30000
2084,14,6,2022,45,P,621,20,8,40000
5506,31,8,2022,70,P,203,18,13,10000
5245,10,12,2022,48,L,885,3,9,40000
9346,18,4,2022,35,L,934,20,4,20000
4137,14,12,2022,38,L,907,16,2,10000
4221,23,10,2023,41,L,289,3,9,20000
3400,8,11,2023,30,P,783,4,2,30000
8338,2,10,2024,42,L,488,20,13,50000
226,20,8,2023,26,P,998,5,7,30000
5601,12,11,2024,78,P,364,19,13,20000
261,26,1,2022,50,L,713,15,13,30000
5608,4,9,2022,35,P,303,12,13,10000
2530,9,1,2023,31,L,285,3,7,40000
7878,30,4,2024,78,P,313,20,3,20000
451,24,12,2024,44,L,306,20,14,30000
8347,2,7,2022,55,L,897,1,4,40000
9287,23,11,2024,52,L,958,5,7,50000
5130,26,9,2023,58,L,261,7,11,40000
8273,6,5,2023,52,L,196,8,4,40000
4568,12,9,2024,49,P,473,12,9,30000
1687,30,2,2022,28,L,464,19,4,20000
1369,17,11,2024,54,L,848,1,5,20000
9020,27,6,2024,42,L,436,8,8,10000
8594,28,3,2023,24,P,970,7,2,40000
959,6,6,2024,66,L,455,4,3,20000
5879,9,11,2023,78,L,403,15,2,20000
5768,19,2,2023,70,L,809,12,10,40000
5218,16,2,2024,54,L,481,17,13,50000
7444,31,9,2022,71,L,29,2,13,10000
2732,5,12,2022,70,P,428,15,3,40000
2729,7,7,2024,30,L,572,2,6,40000
5696,20,9,2022,45,P,231,17,2,20000
2004,3,5,2022,36,L,879,16,14,40000
752,22,7,2023,69,L,140,11,8,30000
3855,10,6,2024,46,P,244,14,5,20000
1848,17,8,2022,31,P,522,15,9,30000
8267,3,11,2024,33,L,477,4,1,30000
6080,13,3,2024,60,L,679,19,1,50000
7328,14,5,2024,69,P,891,6,3,40000
9714,6,2,2022,35,L,140,8,10,10000
1165,25,5,2022,45,L,726,7,10,30000
2646,17,3,2023,61,L,202,10,7,50000
8720,20,2,2022,58,P,940,15,11,20000
9369,3,11,2022,47,L,562,7,3,20000
2923,12,3,2023,39,L,742,18,11,10000
7822,30,11,2024,68,L,827,17,3,30000
8460,13,6,2024,50,L,234,1,10,10000
7966,29,9,2024,54,P,729,17,1,30000
5817,20,11,2023,57,P,113,13,12,10000
2624,21,3,2023,45,L,624,3,6,20000
7727,11,1,2022,74,L,99,18,9,50000
9399,30,7,2022,24,P,722,18,4,40000
1473,12,11,2023,25,L,649,11,10,30000
9761,2,12,2022,66,P,188,19,8,40000
2448,2,9,2023,62,P,549,10,11,40000
3902,12,4,2024,41,L,941,3,10,50000
3398,13,2,2022,23,P,556,4,8,20000
741,25,6,2022,37,L,861,12,12,30000
7663,31,9,2022,66,L,846,2,6,50000
8695,2,11,2024,72,L,967,2,13,30000
899,24,1,2024,62,P,81,14,12,10000
6714,8,11,2022,52,L,360,12,12,40000
2390,11,11,2024,69,P,912,1,8,40000
1281,27,2,2022,62,L,395,18,14,40000
2811,19,7,2022,71,L,272,6,8,40000
4199,12,1,2023,32,L,659,17,5,10000
4607,31,5,2024,74,L,474,16,13,30000
2159,9,6,2024,58,L,757,4,2,10000
179,2,9,2022,63,P,915,2,8,10000
2383,13,12,2022,68,L,821,9,4,50000
277,10,8,2022,21,L,825,2,3,40000
5227,23,4,2024,78,L,619,13,7,50000
1895,27,7,2024,21,P,313,18,6,50000
2077,25,2,2024,59,P,243,20,5,10000
1845,30,10,2024,56,P,898,7,7,20000
1239,10,4,2023,66,L,828,19,4,40000
2459,3,1,2022,22,L,723,2,13,20000
5795,12,1,2022,72,P,669,5,8,20000
4592,25,2,2022,46,P,114,9,2,30000
9478,26,4,2024,74,P,192,9,12,30000
2522,24,9,2022,75,L,173,9,7,40000
4589,23,7,2023,80,L,841,10,12,40000
4404,15,10,2024,75,L,222,10,11,50000
1878,24,9,2022,41,P,734,1,8,40000
7513,16,2,2024,40,L,961,15,14,50000
9935,25,6,2024,49,P,790,17,3,50000
5516,29,3,2023,29,L,294,7,2,10000
2629,1,8,2024,44,P,982,9,1,50000
1022,24,2,2022,31,L,352,9,11,40000
9048,29,7,2022,23,L,402,11,1,30000
1418,23,11,2024,41,L,814,17,13,20000
5308,18,8,2023,80,L,263,7,6,30000
699,2,10,2022,77,P,414,8,5,30000
2916,24,1,2022,77,L,90,20,6,20000
4044,22,5,2024,28,P,80,12,7,50000
5808,3,4,2022,39,P,714,11,4,50000
2636,22,10,2024,25,L,143,11,10,10000
5663,7,4,2023,47,P,921,10,12,40000
4960,23,12,2022,65,L,823,15,2,20000
8695,20,12,2022,64,L,382,2,13,40000
7684,5,2,2022,54,P,266,11,9,40000
967,25,12,2022,67,L,48,14,13,50000
6513,10,7,2022,34,P,80,15,4,50000
9471,3,3,2022,64,P,96,12,7,10000
8198,19,3,2024,46,P,57,3,9,50000
1182,22,11,2023,26,L,952,2,5,40000
2602,11,1,2024,48,L,831,5,5,50000
7378,12,10,2024,70,P,115,5,9,50000
1562,23,5,2024,48,P,505,4,14,10000
9153,13,7,2023,62,L,419,16,7,50000
3342,26,11,2023,42,L,167,4,11,50000
2191,9,6,2023,51,L,412,5,13,10000
9370,30,6,2024,68,P,215,3,13,20000
7430,26,11,2022,48,P,184,4,3,20000
2696,22,9,2023,72,P,127,19,9,10000
5430,13,6,2024,59,L,656,8,2,30000
8216,25,3,2022,67,P,504,12,6,10000
4634,25,11,2022,29,L,703,11,3,40000
2402,7,1,2023,21,P,172,10,7,10000
3234,22,5,2023,47,P,316,7,11,30000
3598,14,10,2024,35,P,815,12,14,20000
3312,31,6,2022,51,L,46,14,5,10000
8611,6,12,2022,47,L,263,12,14,10000
4179,9,5,2022,78,L,123,20,7,10000
3125,25,12,2023,53,L,343,16,9,10000
5935,21,6,2022,68,L,140,4,2,20000
5070,3,10,2022,23,P,130,16,6,10000
7968,1,7,2023,77,P,652,16,1,30000
4772,2,1,2024,55,P,773,15,9,40000
7074,20,10,2022,71,L,170,16,4,50000
3292,16,12,2022,25,L,206,6,12,50000
8903,25,10,2023,29,L,167,19,14,40000
1615,16,6,2023,66,L,641,10,2,30000
5240,21,4,2022,40,P,779,10,8,20000
2096,23,2,2022,53,L,19,4,6,50000
4175,23,1,2023,35,L,956,15,14,10000
1807,1,11,2022,61,L,963,1,4,20000
9871,16,6,2022,80,L,293,12,10,50000
4993,16,4,2022,62,P,382,20,1,20000
1336,25,6,2023,21,L,36,2,1,40000
933,7,5,2022,71,L,670,16,4,10000
7029,11,10,2023,68,P,347,10,5,10000
2221,22,4,2024,22,P,559,5,1,50000
1763,27,7,2024,79,L,977,9,1,20000
6980,3,10,2023,37,L,473,12,4,10000
7932,24,4,2023,68,P,518,11,6,20000
644,22,7,2022,70,L,725,10,12,30000
904,29,6,2022,25,P,638,7,5,30000
7550,12,3,2022,61,P,616,18,3,50000
8856,4,2,2022,69,P,838,15,5,30000
6352,16,12,2023,51,P,969,3,5,10000
4972,10,6,2022,38,P,263,11,3,50000
6946,13,5,2023,71,L,678,12,10,50000
5021,15,1,2024,36,L,328,20,1,50000
5864,25,6,2024,24,L,69,3,4,30000
4735,14,5,2024,69,L,929,10,10,30000
8254,10,12,2022,73,L,773,1,4,30000
4245,4,9,2024,31,P,789,5,3,10000
8180,16,5,2022,68,L,58,16,2,50000
1357,13,7,2024,67,L,714,7,7,30000
4883,6,8,2023,55,P,669,9,13,30000
7619,25,2,2023,21,L,371,11,14,50000
4301,3,4,2022,32,P,885,6,12,50000
2343,1,8,2023,80,L,752,17,7,30000
6724,29,4,2023,50,P,61,3,2,40000
2551,5,3,2024,65,P,101,9,12,40000
6548,14,3,2024,78,L,440,6,8,30000
8949,20,6,2022,58,L,203,8,1,10000
7682,6,4,2023,64,P,288,19,14,30000
9005,6,12,2023,21,L,513,9,11,50000
2805,4,1,2022,48,L,873,4,6,40000
2534,18,10,2024,22,L,621,7,6,30000
1215,12,1,2022,46,P,260,14,5,30000
781,9,4,2024,73,L,244,15,8,20000
3991,26,4,2022,79,L,68,3,11,30000
1495,6,7,2022,71,P,245,6,13,10000
4349,30,4,2024,75,P,566,4,3,50000
6234,12,9,2022,52,P,183,11,8,40000
3978,9,5,2024,66,L,610,10,7,10000
191,17,8,2023,47,L,983,9,5,10000
162,30,2,2023,77,L,973,1,7,50000
3114,27,3,2024,62,P,213,9,2,40000
3991,24,8,2024,50,P,294,6,9,20000
3140,24,3,2024,69,L,98,16,5,50000
895,16,1,2022,57,L,716,14,3,20000
8495,31,7,2023,51,P,655,10,2,50000
6318,22,2,2022,78,L,228,11,8,20000
7191,24,10,2024,38,L,172,16,3,50000
2628,20,2,2023,75,L,621,14,2,30000
4905,28,3,2022,29,L,628,20,1,50000
7004,26,6,2024,56,L,338,13,1,50000
2360,12,2,2023,53,P,72,17,11,30000
7494,1,5,2023,60,P,58,17,8,50000
3715,21,5,2024,45,P,357,6,10,40000
3452,27,8,2023,32,L,283,12,7,20000
4043,2,7,2023,54,L,123,14,2,20000
9019,7,10,2023,30,P,155,9,10,20000
6769,22,7,2023,68,L,516,2,8,20000
7777,11,3,2023,77,L,775,20,7,40000
4468,12,1,2022,37,P,910,19,12,50000
7834,25,11,2023,49,P,420,5,11,30000
7831,30,5,2024,56,P,666,1,10,30000
3994,7,10,2023,58,L,84,3,10,20000
5012,10,8,2024,36,L,761,10,5,40000
2237,6,10,2024,44,L,297,19,2,50000
6636,15,1,2022,63,L,882,4,13,30000
5974,26,6,2022,25,P,937,18,11,30000
2779,30,5,2022,75,L,758,5,3,10000
3264,22,11,2023,63,P,833,16,6,40000
8411,25,8,2022,43,P,559,11,9,50000
9623,14,4,2023,32,P,686,14,12,10000
134,8,5,2023,29,P,86,8,12,30000
6278,16,10,2022,22,L,296,1,2,30000
561,22,9,2023,54,P,125,11,4,20000
6999,29,9,2023,35,L,536,4,4,20000
8689,31,8,2022,57,L,574,18,5,30000
4705,4,7,2024,43,L,901,1,1,50000
6064,10,1,2023,33,L,6,9,14,10000
8148,18,4,2023,73,P,272,7,5,30000
2910,2,12,2023,69,P,558,18,5,20000
2716,3,4,2023,25,P,720,16,14,20000
1118,28,11,2022,35,L,367,7,10,20000
165,7,1,2022,78,L,409,19,13,30000
6940,6,10,2022,73,L,672,4,11,30000
262,24,12,2022,26,L,724,8,14,50000
8831,16,3,2024,42,P,594,8,9,50000
3122,25,2,2023,47,P,858,2,9,50000
8664,4,10,2024,34,L,401,16,4,50000
8581,7,5,2022,78,L,518,1,1,30000
7621,5,1,2022,64,P,211,9,7,40000
674,22,4,2022,34,L,838,20,13,20000
6833,30,9,2024,29,L,67,4,9,20000
1747,31,2,2024,28,P,888,6,3,10000
6982,19,5,2023,61,P,768,3,8,30000
7528,19,8,2022,57,P,473,17,3,50000
6311,16,8,2024,68,L,481,13,7,40000
7198,3,10,2023,21,L,925,17,2,20000
6799,5,8,2024,25,L,269,2,10,20000
1886,26,6,2022,39,P,749,10,14,10000
8351,12,3,2023,49,L,70,10,8,30000
5410,22,4,2024,21,P,801,19,10,50000
4709,5,1,2022,32,P,896,16,9,50000
1713,23,6,2023,34,L,858,5,5,20000
9452,16,4,2023,35,L,748,18,2,40000
1981,12,2,2024,54,L,206,9,5,10000
624,5,7,2024,79,P,29,9,13,20000
4759,21,11,2022,38,L,848,1,9,20000
9402,27,7,2024,38,P,297,6,4,20000
7931,9,6,2023,33,P,716,9,13,40000
2659,24,5,2022,76,L,951,19,4,50000
7196,2,8,2023,22,P,373,16,9,20000
7917,28,8,2023,24,L,630,10,8,30000
5033,1,11,2022,32,L,809,1,12,40000
7928,2,3,2024,76,P,895,20,8,10000
1055,27,3,2024,59,P,446,14,5,40000
2031,15,9,2023,66,P,693,5,10,30000
2651,5,12,2024,77,L,963,15,6,50000
253,2,8,2024,56,L,394,15,3,30000
4447,7,4,2023,76,P,875,8,9,10000
1258,13,7,2022,78,P,112,13,12,40000
5182,19,4,2024,25,L,961,3,2,10000
1212,14,7,2024,76,P,677,6,10,50000
1172,11,2,2024,43,P,308,6,9,30000
6269,3,6,2024,78,P,426,13,6,20000
8166,13,11,2022,34,L,894,12,8,30000
8618,27,5,2024,21,P,334,15,5,50000
3492,10,12,2023,53,P,616,18,11,40000
7414,14,1,2023,35,L,878,20,12,10000
9908,14,7,2022,24,L,193,8,11,30000
1134,24,3,2023,32,P,654,9,14,10000
8442,5,5,2023,69,P,884,3,8,10000
427,5,8,2024,47,P,62,7,9,40000
4078,28,1,2024,46,P,565,6,1,20000
2096,31,3,2022,54,P,703,16,11,50000
5440,21,9,2022,44,P,97,12,13,30000
8179,28,10,2023,36,L,767,12,5,30000
259,6,3,2022,45,P,976,1,3,30000
488,30,12,2024,21,L,919,2,10,10000
8213,15,8,2024,49,P,288,6,12,50000
5045,9,2,2024,42,P,428,15,1,20000
7565,26,9,2024,64,P,784,6,5,10000
3912,28,3,2023,75,L,619,20,14,30000
8569,7,9,2023,31,P,790,3,10,30000
6069,26,7,2024,79,L,10,17,14,10000
5071,27,3,2023,22,L,396,15,7,30000
2479,8,10,2024,55,P,758,11,10,50000
5594,31,4,2023,24,L,127,2,13,20000
4094,16,10,2022,76,L,103,7,8,30000
9168,17,3,2023,53,P,412,14,7,40000
5747,24,2,2023,65,L,483,7,9,30000
7020,2,8,2023,36,P,857,18,7,40000
1338,13,1,2024,27,P,625,11,14,40000
7359,28,6,2024,28,L,813,17,2,10000
2107,7,2,2022,64,L,499,13,12,10000
9986,3,8,2022,66,P,763,18,11,50000
640,16,2,2024,48,L,859,6,12,10000
2070,25,12,2023,30,P,60,15,10,50000
8245,6,12,2024,50,P,437,6,13,30000
1287,10,4,2024,41,P,698,14,10,40000
9534,17,3,2024,43,L,278,2,8,10000
8619,6,10,2022,43,L,720,7,6,10000
1618,9,1,2024,46,P,427,9,12,10000
1714,28,5,2023,66,L,201,3,11,30000
6009,20,2,2023,61,L,478,4,7,10000
7462,19,2,2022,27,P,267,4,10,20000
5569,2,9,2023,22,L,327,19,6,50000
8348,5,6,2022,30,L,739,4,13,20000
5110,27,4,2023,49,L,34,16,2,50000
3794,1,3,2022,78,L,975,16,6,50000
3942,23,5,2023,77,L,924,2,11,50000
8482,14,10,2022,28,P,893,17,13,50000
9466,11,9,2023,45,P,791,2,1,10000
9378,26,3,2022,22,P,54,6,13,50000
2304,7,12,2022,63,L,71,13,10,20000
7368,1,6,2024,56,P,886,13,5,40000
846,24,3,2024,60,P,420,13,2,10000
3525,8,4,2024,28,P,57,7,12,30000
5908,13,12,2024,65,L,260,7,6,10000
9315,8,10,2022,63,L,477,13,10,40000
446,2,8,2022,50,P,143,20,11,40000
3061,6,10,2022,30,L,982,3,14,50000
1069,9,10,2023,46,P,750,3,3,40000
8166,6,4,2022,42,L,540,1,7,50000
334,9,12,2023,54,P,799,19,12,30000
7839,15,12,2024,37,L,728,5,6,30000
8297,5,6,2022,37,L,320,9,1,40000
3664,16,3,2024,32,P,170,19,9,40000
5130,17,9,2024,71,P,476,13,1,20000
5783,11,7,2022,80,L,351,9,1,30000
536,22,8,2023,52,L,261,14,14,20000
8776,10,9,2022,24,L,539,3,10,10000
1828,16,1,2023,65,P,852,20,14,50000
2186,10,5,2022,68,P,157,3,1,40000
6279,23,8,2023,50,L,924,12,7,30000
3544,17,12,2022,80,L,165,6,10,10000
5502,15,10,2023,80,P,38,16,9,10000
1187,29,1,2023,22,L,689,2,14,10000
2268,20,1,2023,37,P,669,5,14,20000
5056,8,6,2022,70,P,54,7,3,10000
8801,28,8,2023,63,L,526,3,11,40000
9214,9,10,2023,34,L,938,17,13,10000
2764,10,7,2022,69,P,513,16,3,50000
1789,13,7,2022,45,P,893,16,2,50000
5962,4,2,2022,57,P,639,1,10,10000
3761,21,8,2023,21,L,994,7,5,20000
7773,30,3,2024,34,P,991,20,14,10000
225,5,11,2023,78,L,895,13,12,30000
5890,20,1,2022,40,L,550,17,2,20000
9929,24,11,2024,70,L,839,14,10,20000
7765,11,9,2024,66,L,121,12,1,20000
3850,29,2,2024,64,L,103,19,14,10000
3414,28,5,2023,47,L,282,16,6,20000
6240,23,3,2022,58,L,729,9,14,10000
6331,12,12,2024,73,L,944,5,11,50000
4128,20,9,2023,38,P,374,6,10,20000
6370,20,8,2023,30,L,443,6,12,40000
5549,3,2,2022,63,L,513,18,7,10000
7880,18,9,2024,72,P,301,20,4,20000
2672,5,10,2022,39,P,739,8,10,30000
622,2,5,2022,28,P,119,12,12,20000
8472,6,11,2024,57,P,438,1,6,10000
8592,28,11,2024,38,L,435,1,2,10000
5614,1,3,2024,50,P,725,3,11,20000
5339,18,11,2024,35,L,353,1,7,30000
1903,23,3,2022,38,L,734,19,13,30000
3631,9,1,2024,36,L,509,3,8,30000
4769,27,4,2024,68,P,368,18,10,20000
1766,8,4,2024,35,P,89,4,2,10000
734,20,3,2023,59,P,629,16,6,10000
3809,22,2,2024,76,P,722,6,5,50000
316,18,5,2022,36,P,481,12,10,20000
8220,8,5,2022,23,P,238,16,14,10000
4772,1,8,2023,64,L,700,10,3,30000
3018,24,6,2024,60,L,724,11,12,40000
6340,15,11,2023,79,L,821,2,5,30000
9541,18,4,2022,65,P,304,8,9,10000
8336,19,6,2023,59,P,455,11,1,10000
5820,23,6,2024,22,P,980,8,8,30000
4708,16,8,2023,67,L,858,5,12,20000
251,16,10,2024,28,P,359,1,5,10000
1143,6,7,2022,71,L,320,15,12,50000
1760,12,10,2022,53,P,196,8,13,30000
9166,8,6,2022,49,P,897,8,13,50000
9242,29,2,2022,30,L,970,2,6,10000
1124,27,7,2023,56,P,226,20,12,30000
2584,23,8,2023,55,L,286,18,1,30000
8089,20,1,2022,72,P,862,18,13,20000
2345,22,6,2023,36,L,220,5,12,50000
3221,15,3,2023,53,P,763,16,9,10000
8965,19,3,2022,44,L,429,7,12,30000
1439,21,8,2022,54,P,801,5,9,40000
7648,26,7,2023,50,P,219,6,2,20000
7163,21,5,2024,71,L,896,16,10,20000
4173,28,12,2022,70,L,987,1,2,40000
887,21,8,2022,40,L,581,6,9,20000
1360,16,5,2023,26,L,554,11,8,20000
4330,10,1,2022,39,P,807,4,3,50000
1303,18,4,2024,26,P,333,1,9,30000
4566,14,9,2023,25,L,715,5,13,40000
4177,16,3,2022,51,L,845,17,3,20000
1933,10,4,2024,76,P,587,20,5,50000
1103,11,8,2022,24,L,883,19,11,50000
604,1,9,2023,52,L,661,12,13,50000
9935,18,3,2023,73,L,18,1,3,40000
9497,17,1,2022,71,P,568,18,4,30000
1246,8,1,2024,31,L,754,4,10,20000
7570,14,5,2022,45,P,879,8,12,10000
8842,18,12,2022,47,P,432,7,10,40000
4274,24,8,2023,57,P,448,15,9,30000
4187,14,3,2023,28,P,867,11,10,50000
8742,2,11,2023,74,L,254,12,8,20000
8776,6,4,2024,77,L,605,6,7,20000
3556,18,2,2022,65,L,245,9,14,40000
4278,1,2,2023,64,L,527,5,10,30000
1164,26,4,2022,80,P,523,6,10,30000
763,27,7,2023,57,L,498,5,3,30000
404,18,10,2022,56,P,539,18,11,10000
4367,2,6,2024,28,L,831,15,2,10000
9868,1,6,2023,60,L,302,11,8,10000
1526,15,6,2022,43,L,123,17,7,30000
2558,13,12,2023,71,L,837,19,12,10000
6929,2,4,2022,72,P,721,17,7,40000
3059,6,11,2023,57,L,391,3,9,20000
3600,21,8,2022,60,L,291,18,8,30000
5338,15,2,2022,68,L,126,17,8,30000
7378,2,2,2024,24,P,235,3,4,10000
6028,6,5,2022,26,L,765,17,8,10000
7687,6,10,2022,34,L,824,6,12,40000
6532,10,8,2023,45,L,702,12,14,30000
6911,2,6,2022,78,P,260,13,1,10000
7627,22,10,2024,29,L,713,9,4,10000
1513,31,12,2022,23,L,402,19,4,10000
6005,18,11,2023,40,P,579,13,13,30000
6103,12,10,2024,74,L,455,18,4,30000
5789,12,3,2022,36,P,705,13,8,40000
3451,27,6,2022,70,P,133,3,5,30000
5886,25,4,2023,39,P,738,20,12,10000
345,17,12,2022,47,P,671,10,5,10000
2986,1,1,2024,75,P,350,13,2,20000
198,17,8,2024,57,L,270,19,8,50000
6068,12,1,2024,62,P,694,2,4,40000
6963,11,8,2023,59,L,57,4,8,40000
3181,5,10,2023,43,P,756,19,6,50000
8474,18,3,2022,43,L,417,15,7,50000
6546,5,9,2023,58,P,113,11,2,20000
3947,3,8,2024,46,L,766,12,10,50000
6339,12,1,2024,70,L,871,4,14,40000
938,10,2,2022,49,P,946,19,14,20000
8312,31,10,2023,29,L,479,9,14,50000
5586,3,9,2023,54,P,845,6,4,50000
4042,24,12,2022,60,P,33,10,8,10000
6982,10,9,2023,21,L,100,20,12,30000
4771,7,10,2022,26,P,813,15,7,50000
3436,18,12,2024,21,P,298,3,11,10000
835,18,11,2023,52,P,307,8,11,50000
9247,11,6,2023,36,L,227,8,11,20000
2658,2,4,2024,32,P,469,5,8,20000
2749,7,6,2024,37,L,514,19,13,20000
5158,17,6,2023,43,L,52,13,4,50000
2769,9,12,2024,53,P,425,20,9,20000
9340,21,2,2022,46,P,871,18,7,40000
5051,7,5,2022,52,P,458,10,5,10000
9452,12,1,2022,35,L,548,12,13,20000
9160,17,5,2022,76,P,869,5,5,40000
8877,12,6,2024,47,P,472,16,14,10000
9724,17,12,2023,51,P,744,12,11,40000
7710,7,9,2024,23,L,18,12,2,20000
1700,3,2,2022,42,L,415,10,3,50000
2149,23,1,2022,61,P,437,3,1,50000
4502,24,6,2023,58,P,210,5,2,40000
2852,26,9,2022,38,L,114,12,11,30000
1651,24,11,2022,48,L,703,4,3,20000
4226,12,6,2022,71,P,453,20,3,20000
2849,22,3,2022,25,P,586,14,5,50000
6195,25,11,2022,30,P,917,18,13,10000
1838,14,4,2024,65,L,187,16,10,40000
8737,11,7,2022,36,P,254,11,6,20000
6519,4,11,2023,63,P,456,3,7,40000
3923,30,10,2022,49,P,643,10,14,50000
3609,26,7,2024,72,L,80,17,3,40000
3162,31,10,2022,49,P,61,6,10,20000
9127,22,8,2024,69,L,752,3,1,40000
5022,9,4,2022,76,L,756,9,12,10000
8089,14,6,2023,65,P,178,14,12,20000
8548,2,5,2022,60,P,566,11,13,10000
5247,19,12,2023,36,P,305,12,7,50000
5747,9,12,2022,65,L,360,15,2,30000
3722,6,5,2022,54,L,439,17,2,50000
3387,25,10,2023,60,L,857,14,13,50000
6714,29,9,2022,63,P,961,5,7,20000
1871,31,6,2022,40,L,621,7,9,10000
952,5,7,2024,38,P,141,19,2,20000
7217,23,4,2023,73,L,721,16,11,10000
6705,17,9,2022,33,L,607,19,7,30000
2350,4,5,2023,70,L,92,5,6,50000
5100,5,10,2024,63,P,229,2,3,50000
94,25,4,2022,76,L,622,2,6,40000
1275,13,6,2024,52,P,797,6,5,20000
3764,25,8,2022,56,P,585,20,2,40000
251,12,6,2022,23,P,337,16,1,40000
